slang,formal,category1,category2,category3
ngembali,kembali,afiksasi,0,0
pake,pakai,monoftongisasi,0,0
donk,dong,homofon,subtitusi,0
stiap,setiap,zeroisasi,0,0
pst,pasti,abreviasi,0,0
liat,lihat,zeroisasi,0,0
sp,sapa,abreviasi,0,0
yg,yang,abreviasi,0,0
bilng,bilang,abreviasi,0,0
lg,lagi,abreviasi,0,0
kerennn,keren,elongasi,0,0
nyangka,menyangka,afiksasi,0,0
trs,terus,abreviasi,0,0
yaa,ya,elongasi,0,0
semngat,semangat,abreviasi,0,0
amiin,amin,elongasi,0,0
mw,mau,homofon,0,0
pengen,pengin,modifikasi vokal,0,0
kk,kakak,abreviasi,0,0
lekong,laki,coinage,0,0
bgt,banget,abreviasi,0,0
kmu,kamu,abreviasi,0,0
g,enggak,word-value letter,abreviasi,0
kacauuuu,kacau,elongasi,0,0
ngimpi,mimpi,afiksasi,0,0
yaa,ya,elongasi,0,0
owh,oh,anaptiksis,0,0
ad,ada,abreviasi,0,0
d,di,abreviasi,0,0
gk,enggak,abreviasi,0,0
d,di,abreviasi,0,0
ni,ini,zeroisasi,0,0
org,orang,abreviasi,0,0
gak,enggak,zeroisasi,0,0
y,ya,abreviasi,0,0
yah,ya,anaptiksis,0,0
udah,sudah,zeroisasi,0,0
ngerampas,merampas,afiksasi,0,0
syg,sayang,abreviasi,0,0
lg,lagi,abreviasi,0,0
sm,sama,abreviasi,0,0
elu,lu,anaptiksis,0,0
udah,sudah,zeroisasi,0,0
ngehancurin,menghancurkan,afiksasi,afiksasi,0
y,ya,abreviasi,0,0
skrg,sekarang,abreviasi,0,0
ngungkit2,mengungkit-ungkit,reduplikasi,afiksasi,0
g,enggak,word-value letter,abreviasi,0
mlu,malu,abreviasi,0,0
org,orang,abreviasi,0,0
gw,gue,homofon,abreviasi,0
g,enggak,word-value letter,abreviasi,0
slah,salah,abreviasi,0,0
mba,mbak,zeroisasi,0,0
yg,yang,abreviasi,0,0
gak,enggak,zeroisasi,0,0
nyadar,menyadar,afiksasi,0,0
kaleee,kali,modifikasi vokal,elongasi,0
dmn,dimana,abreviasi,0,0
sbg,sebagai,abreviasi,0,0
d,di,abreviasi,0,0
sm,sama,abreviasi,0,0
tp,tapi,abreviasi,0,0
y,ya,abreviasi,0,0
qm,kamu,abreviasi,subtitusi,0
sm,sama,abreviasi,0,0
sndiri,sendiri,abreviasi,0,0
gak,enggak,zeroisasi,0,0
laki2,laki-laki,reduplikasi,0,0
laen,lain,modifikasi vokal,0,0
aja,saja,zeroisasi,0,0
mksd,maksud,abreviasi,0,0
bingit,banget,modifikasi vokal,0,0
caranga,caranya,salah ketik,0,0
yg,yang,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
usa,usah,zeroisasi,0,0
dipikirin,dipikirkan,afiksasi,0,0
yg,yang,abreviasi,0,0
mreka,mereka,zeroisasi,0,0
yg,yang,abreviasi,0,0
uda,sudah,zeroisasi,0,0
yg,yang,abreviasi,0,0
tp,tapi,abreviasi,0,0
cantikk,cantik,elongasi,0,0
lg,lagi,abreviasi,0,0
nunduk,menunduk,afiksasi,0,0
ny,nya,abreviasi,0,0
y,ya,abreviasi,0,0
trus,terus,zeroisasi,0,0
g,enggak,word-value letter,abreviasi,0
kyk,kayak,abreviasi,0,0
tembemmm,tembem,elongasi,0,0
lucuuuuuuuuuu,lucu,elongasi,0,0
bundaaa,bunda,elongasi,0,0
pngn,pengin,abreviasi,0,0
nyubitt,mencubit,afiksasi,0,0
hay,hai,homofon,subtitusi,0
yg,yang,abreviasi,0,0
jls2,jelas-jelas,reduplikasi,abreviasi,0
supeer,super,elongasi,0,0
sampe,sampai,monoftongisasi,0,0
sekrang,sekarang,abreviasi,0,0
"bener""",benar-benar,reduplikasi,modifikasi vokal,0
bgt,banget,abreviasi,0,0
mksh,terima kasih,akronim,abreviasi,0
udah,sudah,zeroisasi,0,0
ksh,kasih,abreviasi,0,0
jd,jadi,abreviasi,0,0
gak,enggak,zeroisasi,0,0
mksh,terima kasih,akronim,abreviasi,0
yg,yang,abreviasi,0,0
inginkn,inginkan,abreviasi,0,0
brsma,bersama,abreviasi,0,0
laki2,laki-laki,reduplikasi,0,0
yg,yang,abreviasi,0,0
ninggalin,meninggalkan,afiksasi,0,0
nyesel,menyesal,afiksasi,0,0
ampe,sampai,zeroisasi,monoftongisasi,0
pst,pasti,abreviasi,0,0
inni,ini,elongasi,0,0
appa,apa,elongasi,0,0
blm,belum,abreviasi,0,0
hayooo,hayo,elongasi,0,0
ttp,tetap,abreviasi,0,0
adyem,adem,anaptiksis,0,0
kluar,keluar,zeroisasi,0,0
yg,yang,abreviasi,0,0
mitnah,memfitnah,afiksasi,0,0
gk,enggak,abreviasi,0,0
lgsg,langsung,abreviasi,0,0
cantiknyaaaaa,cantiknya,elongasi,0,0
ajah,saja,zeroisasi,anaptiksis,0
nie,nih,subtitusi,0,0
tmbm,tembam,abreviasi,0,0
tpi,tapi,abreviasi,0,0
ttp,tetap,abreviasi,0,0
cntik,cantik,abreviasi,0,0
cantix,cantik,subtitusi,0,0
z,saja,word-value letter,0,0
seger,segar,modifikasi vokal,0,0
bnyk,banyak,abreviasi,0,0
c,sih,word-value letter,0,0
yg,yang,abreviasi,0,0
kriput,keriput,zeroisasi,0,0
g,enggak,word-value letter,abreviasi,0
jelex,jelek,subtitusi,0,0
g,enggak,word-value letter,abreviasi,0
ngurus,mengurus,afiksasi,0,0
drmn,darimana,abreviasi,0,0
"laku""",laku-laku,reduplikasi,0,0
yg,yang,abreviasi,0,0
"orang""nya",orang-orangnya,reduplikasi,0,0
jg,juga,abreviasi,0,0
pd,pada,abreviasi,0,0
kacian,kasihan,zeroisasi,subtitusi,0
ngak,enggak,abreviasi,0,0
diladenin,diladeni,afiksasi,0,0
tar,entar,zeroisasi,0,0
yg,yang,abreviasi,0,0
cape,capek,zeroisasi,0,0
jg,juga,abreviasi,0,0
mancing2,memancing-mancing,reduplikasi,afiksasi,0
aja,saja,zeroisasi,0,0
pake,pakai,monoftongisasi,0,0
diem,diam,modifikasi vokal,0,0
tetep,tetap,modifikasi vokal,0,0
ak,aku,abreviasi,0,0
d,di,abreviasi,0,0
gituin,begitukan,afiksasi,abreviasi,0
lg,lagi,abreviasi,0,0
pdahal,padahal,abreviasi,0,0
bgt,banget,abreviasi,0,0
lupain,melupakan,afiksasi,0,0
d,di,abreviasi,0,0
bgt,banget,abreviasi,0,0
klo,kalo,zeroisasi,0,0
inget,ingat,modifikasi vokal,0,0
lg,lagi,abreviasi,0,0
eeeeh,eh,elongasi,0,0
"bner""",benar-benar,reduplikasi,modifikasi vokal,abreviasi
ngingetin,mengingatkan,afiksasi,modifikasi vokal,0
k,ke,abreviasi,word-value letter,0
tp,tapi,abreviasi,0,0
ajja,saja,zeroisasi,elongasi,0
sperti,seperti,zeroisasi,0,0
dlu,dulu,abreviasi,0,0
jngan,jangan,abreviasi,0,0
kpancing,terpancing,afiksasi,0,0
lakuin,melakukan,afiksasi,0,0
gtu,begitu,abreviasi,0,0
cma,cuma,abreviasi,0,0
cri,cari,abreviasi,0,0
sbenernya,sebenarnya,abreviasi,modifikasi vokal,0
bkin,bikin,abreviasi,0,0
yg,yang,abreviasi,0,0
gk,enggak,abreviasi,0,0
bgt,banget,abreviasi,0,0
klo,kalo,zeroisasi,0,0
mh,mah,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
yg,yang,abreviasi,0,0
bnr2,benar-benar,abreviasi,reduplikasi,0
ksih,kasih,abreviasi,0,0
cma,cuma,abreviasi,0,0
gw,gue,homofon,abreviasi,0
yg,yang,abreviasi,0,0
ngerasa,merasa,afiksasi,0,0
cantiiik,cantik,elongasi,0,0
mikirinnn,memikirkan,elongasi,afiksasi,0
tetep,tetap,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
syang,sayang,abreviasi,0,0
mf,maaf,abreviasi,0,0
y,ya,abreviasi,0,0
mb,mbak,abreviasi,0,0
gak,enggak,zeroisasi,0,0
w,gue,word-value letter,abreviasi,0
klo,kalo,zeroisasi,0,0
bnr,benar,abreviasi,0,0
dgn,dengan,abreviasi,0,0
"diam""",diam-diam,reduplikasi,0,0
bw,bawa,abreviasi,0,0
pst,pasti,abreviasi,0,0
ni,ini,zeroisasi,0,0
klo,kalo,zeroisasi,0,0
sampe,sampai,monoftongisasi,0,0
k,ke,abreviasi,word-value letter,0
akn,akan,abreviasi,0,0
mengalahkn,mengalahkan,abreviasi,0,0
yg,yang,abreviasi,0,0
lg,lagi,abreviasi,0,0
skrg,sekarang,abreviasi,0,0
jd,jadi,abreviasi,0,0
lg,lagi,abreviasi,0,0
yaa,ya,elongasi,0,0
iyaa,iya,elongasi,0,0
nyindirin,menyindir,afiksasi,0,0
trus,terus,zeroisasi,0,0
ngambek,mengambek,afiksasi,0,0
nee,ini,modifikasi vokal,elongasi,zeroisasi
ndak,indak,zeroisasi,0,0
smua,semua,zeroisasi,0,0
temen2,teman-teman,reduplikasi,modifikasi vokal,0
klakuan,kelakuan,zeroisasi,0,0
tp,tapi,abreviasi,0,0
merka,mereka,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
ngomong,mengomong,afiksasi,0,0
atw,atau,subtitusi,0,0
temen,teman,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
gak,enggak,zeroisasi,0,0
dgn,dengan,abreviasi,0,0
tp,tapi,abreviasi,0,0
klo,kalo,zeroisasi,0,0
dgn,dengan,abreviasi,0,0
cm,cuma,abreviasi,0,0
aja,saja,zeroisasi,0,0
msh,masih,abreviasi,0,0
byk,banyak,abreviasi,0,0
temen,teman,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
laen,lain,modifikasi vokal,0,0
mksdx,maksudnya,abreviasi,word-value letter,0
shabat,sahabat,abreviasi,0,0
yg,yang,abreviasi,0,0
jk,jika,abreviasi,0,0
brbuat,berbuat,abreviasi,0,0
slh,salah,abreviasi,0,0
tp,tapi,abreviasi,0,0
kl,kalau,abreviasi,0,0
sm2,sama-sama,reduplikasi,abreviasi,0
mmberi,memberi,abreviasi,0,0
nm,nama,abreviasi,0,0
bkn,bukan,abreviasi,0,0
sbhabat,sahabat,abreviasi,0,0
tp,tapi,abreviasi,0,0
pnjerumus,penjerumus,abreviasi,0,0
hrs,harus,abreviasi,0,0
bs,bisa,abreviasi,0,0
bedain,membedakan,afiksasi,0,0
mn,mana,abreviasi,0,0
yg,yang,abreviasi,0,0
tman,teman,abreviasi,0,0
shbat,sahabat,abreviasi,0,0
dgn,dengan,abreviasi,0,0
melakukn,melakukan,abreviasi,0,0
mksud,maksud,abreviasi,0,0
sya,saya,abreviasi,0,0
percya,percaya,abreviasi,0,0
yg,yang,abreviasi,0,0
seorg,seorang,abreviasi,0,0
berkluarga,berkeluarga,zeroisasi,0,0
seneng,senang,modifikasi vokal,0,0
kn,kan,abreviasi,0,0
klo,kalo,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
rmh,rumah,abreviasi,0,0
klian,kalian,abreviasi,0,0
dlm,dalam,abreviasi,0,0
siapa2,siapa-siapa,reduplikasi,0,0
yg,yang,abreviasi,0,0
fto,foto,abreviasi,0,0
ketipu,tertipu,afiksasi,0,0
"laki""",laki-laki,reduplikasi,0,0
gak,enggak,zeroisasi,0,0
sempet,sempat,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
mengait2kan,mengait-ngaitkan,reduplikasi,0,0
taik,tahi,zeroisasi,anaptiksis,0
nyir2,nyinyir,reduplikasi,0,0
gosipin,menggosipkan,afiksasi,0,0
org,orang,abreviasi,0,0
gk,enggak,abreviasi,0,0
trbukti,terbukti,abreviasi,0,0
yg,yang,abreviasi,0,0
nie,ini,zeroisasi,anaptiksis,0
mudah2an,mudah-mudahan,reduplikasi,0,0
dpt,dapat,afiksasi,0,0
tai,tahi,zeroisasi,0,0
yg,yang,abreviasi,0,0
tdk,tidak,abreviasi,0,0
dgn,dengan,abreviasi,0,0
jgn,jangan,abreviasi,0,0
d,di,abreviasi,0,0
sllu,selalu,abreviasi,0,0
kya,kaya,abreviasi,0,0
sendri,sendiri,abreviasi,0,0
ttp,tetap,abreviasi,0,0
bener,benar,modifikasi vokal,0,0
bgt,banget,abreviasi,0,0
bntar,bentar,abreviasi,0,0
lg,lagi,abreviasi,0,0
jg,juga,abreviasi,0,0
cepet,cepat,modifikasi vokal,0,0
kebongkar,terbongkar,afiksasi,0,0
km,kamu,abreviasi,0,0
kmu,kamu,abreviasi,0,0
bnget,banget,abreviasi,0,0
duuuhhh,duh,elongasi,0,0
bgt,banget,abreviasi,0,0
cwe,cewek,abreviasi,0,0
nmbk,menembak,abreviasi,afiksasi,0
cwo,cowok,abreviasi,0,0
gw,gue,homofon,abreviasi,0
dengerin,dengarkan,afiksasi,0,0
gitu,begitu,abreviasi,0,0
gakkk,enggak,abreviasi,elongasi,0
yg,yang,abreviasi,0,0
nyanyiin,menyanyikan,afiksasi,0,0
ahh,ah,elongasi,0,0
yaa,ya,elongasi,0,0
tuch,tuh,anaptiksis,0,0
ampunnnnn,ampun,elongasi,0,0
gokil,gila,coinage,0,0
abiiiiisssss,habis,elongasi,zeroisasi,0
tp,tapi,abreviasi,0,0
jga,juga,abreviasi,0,0
syg,sayang,abreviasi,0,0
tikung2,tikung-tikung,reduplikasi,0,0
ntar,entar,zeroisasi,0,0
ma,sama,zeroisasi,0,0
cwok,cowok,abreviasi,0,0
cantikk,cantik,elongasi,0,0
bangedd,banget,subtitusi,elongasi,homofon
wuastagah,astaga,anaptiksis,0,0
bedaaa,beda,elongasi,0,0
jaoooh,jauh,modifikasi vokal,elongasi,0
mateeeeeeeeeeee,mati,modifikasi vokal,elongasi,0
parsis,persis,modifikasi vokal,0,0
dg,dengan,abreviasi,0,0
jngn,jangan,abreviasi,0,0
sumpeh,sumpah,modifikasi vokal,0,0
kk,kakak,abreviasi,0,0
jg,juga,abreviasi,0,0
yaa,ya,elongasi,0,0
emang,memang,zeroisasi,0,0
byk,banyak,abreviasi,0,0
yg,yang,abreviasi,0,0
kek,kayak,abreviasi,modifikasi vokal,0
bener,benar,modifikasi vokal,0,0
yak,ya,anaptiksis,0,0
bgt,banget,abreviasi,0,0
donk,dong,homofon,subtitusi,0
jd,jadi,abreviasi,0,0
iyh,iya,subtitusi,0,0
k,kak,abreviasi,0,0
kmana,kemana,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
tetep,tetap,modifikasi vokal,0,0
aja,saja,zeroisasi,0,0
elo,lo,anaptiksis,0,0
kyk,kayak,abreviasi,0,0
skali,sekali,zeroisasi,0,0
ibuk2,ibu-ibu,reduplikasi,anaptiksis,0
cantiqs,cantik,subtitusi,anaptiksis,0
bangetttttttt,banget,elongasi,0,0
gemes,gemas,modifikasi vokal,0,0
kecik,kecil,salah ketik,0,0
smpai,sampai,abreviasi,0,0
nggak,enggak,zeroisasi,0,0
tp,tapi,abreviasi,0,0
tetep,tetap,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
tetehh,teteh,elongasi,0,0
brasa,berasa,zeroisasi,0,0
dr,dari,abreviasi,0,0
udh,sudah,abreviasi,0,0
bgt,banget,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
krn,karena,abreviasi,0,0
udah,sudah,zeroisasi,0,0
benar2,benar-benar,reduplikasi,0,0
yg,yang,abreviasi,0,0
trlihat,terlihat,abreviasi,0,0
bhw,bahwa,abreviasi,0,0
mmberikan,memberikan,abreviasi,0,0
utk,untuk,abreviasi,0,0
dn,dan,abreviasi,0,0
dlm,dalam,abreviasi,0,0
khidupan,kehidupan,abreviasi,0,0
kluarga,keluarga,zeroisasi,0,0
bnget,banget,abreviasi,0,0
jdi,jadi,abreviasi,0,0
srpti,seperti,abreviasi,0,0
yg,yang,abreviasi,0,0
dinamakn,dinamakan,abreviasi,0,0
org,orang,abreviasi,0,0
yg,yang,abreviasi,0,0
pst,pasti,abreviasi,0,0
seneng,senang,modifikasi vokal,0,0
bgt,banget,abreviasi,0,0
liatnya,lihatnya,zeroisasi,0,0
yg,yang,abreviasi,0,0
ja,saja,abreviasi,0,0
gak,enggak,zeroisasi,0,0
ma,sama,zeroisasi,0,0
pdahal,padahal,abreviasi,0,0
org,orang,abreviasi,0,0
mlu,melulu,abreviasi,0,0
sgtu,sebegitu,abreviasi,0,0
yg,yang,abreviasi,0,0
paati,pasti,salah ketik,0,0
th,tahu,abreviasi,0,0
yg,yang,abreviasi,0,0
jg,juga,abreviasi,0,0
kluarga,keluarga,zeroisasi,0,0
jng,jangan,abreviasi,0,0
kutuu,kutu,elongasi,0,0
setelur2nya,setelur-telurnya,reduplikasi,0,0
yg,yang,abreviasi,0,0
bgt,banget,abreviasi,0,0
kl,kalo,abreviasi,0,0
kluarga,keluarga,zeroisasi,0,0
ni,ini,zeroisasi,0,0
seneng,senang,modifikasi vokal,0,0
bgt,banget,abreviasi,0,0
dech,deh,anaptiksis,0,0
seneng,senang,modifikasi vokal,0,0
bgt,banget,abreviasi,0,0
liatnya,lihatnya,zeroisasi,0,0
ak,aku,abreviasi,0,0
yg,yang,abreviasi,0,0
khadiran,kehadiran,abreviasi,0,0
dlm,dalam,abreviasi,0,0
kel,keluarga,abreviasi,0,0
dg,dengan,abreviasi,0,0
srta,serta,abreviasi,0,0
d,di,abreviasi,0,0
tmbah,tambah,abreviasi,0,0
kcil,kecil,abreviasi,0,0
cntik,cantik,abreviasi,0,0
mmberi,memberi,abreviasi,0,0
kberkahn,keberkahan,abreviasi,0,0
kbahagiaan,kebahagiaan,abreviasi,0,0
smoga,semoga,zeroisasi,0,0
tntram,tentram,abreviasi,0,0
brsama,bersama,abreviasi,0,0
kel,keluarga,abreviasi,0,0
hngga,hingga,abreviasi,0,0
kl,kalo,abreviasi,0,0
ad,ada,abreviasi,0,0
yg,yang,abreviasi,0,0
brpndapat,berpendapat,abreviasi,0,0
mnilai,menilai,abreviasi,0,0
trutama,terutama,zeroisasi,0,0
jgn,jangan,abreviasi,0,0
d,di,abreviasi,0,0
hiraukn,hiraukan,abreviasi,0,0
diamkn,diamkan,abreviasi,0,0
sj,saja,abreviasi,0,0
hrsny,harusny,abreviasi,0,0
mreka,mereka,zeroisasi,0,0
brsyukur,bersyukur,abreviasi,0,0
in,ini,abreviasi,0,0
mmberikn,memberikan,abreviasi,0,0
utk,untuk,abreviasi,0,0
d,di,abreviasi,0,0
rasakn,rasakan,abreviasi,0,0
d,di,abreviasi,0,0
utk,untuk,abreviasi,0,0
cari2,cari-cari,reduplikasi,0,0
kesalahanny,kesalahannya,abreviasi,0,0
kekuranganny,kekurangannya,abreviasi,0,0
seandainy,seandainya,abreviasi,0,0
yg,yang,abreviasi,0,0
sdh,sudah,abreviasi,0,0
it,itu,abreviasi,0,0
trutama,terutama,zeroisasi,0,0
tiba2,tiba-tiba,reduplikasi,0,0
matany,matanya,abreviasi,0,0
krn,karena,abreviasi,0,0
perasaanny,perasaannya,abreviasi,0,0
gak,enggak,zeroisasi,0,0
milih,memilih,afiksasi,0,0
sukak,suka,anaptiksis,0,0
bgt,banget,abreviasi,0,0
liat,lihat,zeroisasi,0,0
mmg,memang,abreviasi,0,0
gk,enggak,abreviasi,0,0
slh,salah,abreviasi,0,0
yaa,ya,elongasi,0,0
dede,adek,subtitusi,0,0
yg,yang,abreviasi,0,0
diindonesis,diindonesia,salah ketik,0,0
seneng,senang,modifikasi vokal,0,0
liyatnya,lihatnya,subtitusi,0,0
kayahhh,kaya,anaptiksis,elongasi,0
yg,yang,abreviasi,0,0
beneran,benaran,modifikasi vokal,0,0
tu,itu,zeroisasi,0,0
org,orang,abreviasi,0,0
tai,tahi,zeroisasi,0,0
gw,gue,homofon,abreviasi,0
hrs,harus,abreviasi,0,0
ala2,ala-ala,reduplikasi,0,0
ala2,ala-ala,reduplikasi,0,0
indo,indonesia,abreviasi,0,0
kk,kakak,abreviasi,0,0
nonton,menonton,afiksasi,0,0
yook,yuk,modifikasi vokal,elongasi,0
yoookkkk,yuk,modifikasi vokal,elongasi,0
siihh,sih,elongasi,0,0
elus2,elus-elus,reduplikasi,0,0
asliiiii,asli,elongasi,0,0
nonton,menonton,afiksasi,0,0
aduuhhhh,aduh,elongasi,0,0
baper,bawa perasaan,akronim,0,0
yha,ya,anaptiksis,0,0
yg,yang,abreviasi,0,0
engga,enggak,zeroisasi,0,0
ampuuun,ampun,elongasi,0,0
yg,yang,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
belom,belum,modifikasi vokal,0,0
ngaca,mengaca,afiksasi,0,0
ngomong,mengomong,afiksasi,0,0
diajarin,diajari,afiksasi,0,0
bgt,banget,abreviasi,0,0
yg,yang,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
dengerin,mendengarkan,afiksasi,0,0
gk,enggak,abreviasi,0,0
sampe,sampai,monoftongisasi,0,0
yaaa,ya,elongasi,0,0
liat,lihat,zeroisasi,0,0
ngehina,menghina,afiksasi,0,0
gini,begini,abreviasi,0,0
lucu2,lucu-lucu,reduplikasi,0,0
ngatain,mengatai,afiksasi,0,0
d,di,abreviasi,0,0
rmh,rumah,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
bgt,banget,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
ga,enggak,abreviasi,zeroisasi,0
padahl,padahal,abreviasi,0,0
knp,kenapa,abreviasi,0,0
kasian,kasihan,zeroisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
doank,doang,subtitusi,homofon,0
tpi,tapi,abreviasi,0,0
kasian,kasihan,zeroisasi,0,0
udahlah,sudahlah,zeroisasi,0,0
bgt,banget,abreviasi,0,0
jelekin,menjelekkan,afiksasi,0,0
org,orang,abreviasi,0,0
org,orang,abreviasi,0,0
yg,yang,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
kek,kayak,abreviasi,modifikasi vokal,0
gitu,begitu,abreviasi,0,0
nggak,enggak,zeroisasi,0,0
ngaca,mengaca,afiksasi,0,0
dikatain,dikatai,afiksasi,0,0
kek,kayak,abreviasi,modifikasi vokal,0
org,orang,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
org,orang,abreviasi,0,0
btul,betul,abreviasi,0,0
tu,itu,zeroisasi,0,0
mrk,mereka,abreviasi,0,0
gimana,bagaimana,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
d,di,abreviasi,0,0
sekolahin,sekolahkan,afiksasi,0,0
astagaaaa,astaga,elongasi,0,0
ank,anak,abreviasi,0,0
gak,enggak,zeroisasi,0,0
ortu,orang tua,akronim,0,0
"kecil""",kecil-kecil,reduplikasi,0,0
da,dah,zeroisasi,0,0
jd,jadi,abreviasi,0,0
jgn,jangan,abreviasi,0,0
karna,karena,zeroisasi,0,0
klo,kalo,zeroisasi,0,0
dr,dari,abreviasi,0,0
donk,dong,homofon,subtitusi,0
yg,yang,abreviasi,0,0
"keren""",keren-keren,reduplikasi,0,0
ngomongnya,mengomongnya,afiksasi,0,0
engga,enggak,zeroisasi,0,0
kejahatn,kejahatan,abreviasi,0,0
bhwa,bahwa,abreviasi,0,0
slam,salam,abreviasi,0,0
ngatain,mengatai,afiksasi,0,0
ngelewati,melewati,afiksasi,0,0
gak,enggak,zeroisasi,0,0
yaaaa,ya,elongasi,0,0
kalu,kalau,abreviasi,0,0
kalu,kalau,abreviasi,0,0
jngan,jangan,abreviasi,0,0
ngerendahin,merendahkan,afiksasi,0,0
nyalahin,menyalahkan,afiksasi,0,0
apaalahh,apalah,elongasi,0,0
gak,enggak,zeroisasi,0,0
ngerasa,merasa,afiksasi,0,0
ga,enggak,abreviasi,zeroisasi,0
d,di,abreviasi,0,0
klo,kalo,zeroisasi,0,0
tnp,tanpa,abreviasi,0,0
menyebut2,menyebut-nyebut,reduplikasi,0,0
hny,hanya,abreviasi,0,0
sm,sama,abreviasi,0,0
tp,tapi,abreviasi,0,0
jg,juga,abreviasi,0,0
ap,apa,abreviasi,0,0
yg,yang,abreviasi,0,0
sy,saya,abreviasi,0,0
tdk,tidak,abreviasi,0,0
klo,kalo,zeroisasi,0,0
d,di,abreviasi,0,0
d,di,abreviasi,0,0
sbg,sebagai,abreviasi,0,0
ortu,orang tua,akronim,0,0
hrus,harus,abreviasi,0,0
jgn,jangan,abreviasi,0,0
yg,yang,abreviasi,0,0
slh,salah,abreviasi,0,0
klo,kalo,zeroisasi,0,0
bgtu,begitu,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
yg,yang,abreviasi,0,0
bener,benar,modifikasi vokal,0,0
yg,yang,abreviasi,0,0
slh,salah,abreviasi,0,0
yg,yang,abreviasi,0,0
kmu,kamu,abreviasi,0,0
gak,enggak,zeroisasi,0,0
nyangka,menyangka,afiksasi,0,0
kmu,kamu,abreviasi,0,0
udah,sudah,zeroisasi,0,0
jngan,jangan,abreviasi,0,0
sy,saya,abreviasi,0,0
kmrn,kemarin,abreviasi,0,0
na,nya,abreviasi,0,0
bkn,bukan,abreviasi,0,0
utk,untuk,abreviasi,0,0
tp,tapi,abreviasi,0,0
utk,untuk,abreviasi,0,0
yg,yang,abreviasi,0,0
d,di,abreviasi,0,0
lg,lagi,abreviasi,0,0
yg,yang,abreviasi,0,0
mnt,minta,abreviasi,0,0
sprti,seperti,abreviasi,0,0
sm,sama,abreviasi,0,0
kiya,kita,salah ketik,0,0
aja,saja,zeroisasi,0,0
gak,enggak,zeroisasi,0,0
ngaca,mengaca,afiksasi,0,0
gak,enggak,zeroisasi,0,0
yah,ya,anaptiksis,0,0
smpe,sampai,abreviasi,monoftongisasi,0
ga,enggak,abreviasi,zeroisasi,0
yg,yang,abreviasi,0,0
sampe,sampai,monoftongisasi,0,0
bgt,banget,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
miriiiiip,mirip,elongasi,0,0
dirimuuu,dirimu,elongasi,0,0
yg,yang,abreviasi,0,0
udh,sudah,abreviasi,0,0
cantiik,cantik,elongasi,0,0
aamiin,amin,elongasi,0,0
pake,pakai,monoftongisasi,0,0
gini,begini,abreviasi,0,0
amiiiiinnn,amin,elongasi,0,0
bsk,besok,abreviasi,0,0
diginiin,dibeginikan,afiksasi,abreviasi,0
gini,begini,abreviasi,0,0
yaah,ya,anaptiksis,elongasi,0
yoiiu,yoi,anaptiksis,elongasi,0
yaaa,ya,elongasi,0,0
semuanyaaaa,semuanya,elongasi,0,0
tp,tapi,abreviasi,0,0
yaa,ya,elongasi,0,0
smg,semoga,abreviasi,0,0
cpt,cepat,abreviasi,0,0
nyusul,menyusul,afiksasi,0,0
yah,ya,anaptiksis,0,0
artis2,artis-artis,reduplikasi,0,0
yg,yang,abreviasi,0,0
suka.a,sukanya,pungtuasi,0,0
jdii,jadi,abreviasi,elongasi,0
ikut2an,ikut-ikutan,reduplikasi,0,0
ni,nih,zeroisasi,0,0
blnja,belanja,abreviasi,0,0
d,di,abreviasi,0,0
fto,foto,abreviasi,0,0
sma,sama,abreviasi,0,0
brangnya,barangnya,abreviasi,0,0
"sama""",sama-sama,reduplikasi,0,0
bgus,bagus,abreviasi,0,0
jga,juga,abreviasi,0,0
bgs,bagus,abreviasi,0,0
bngt,banget,abreviasi,0,0
hdp,hidup,abreviasi,0,0
kk,kakak,abreviasi,0,0
lw,kalau,abreviasi,0,0
ada2,ada-ada,reduplikasi,0,0
aja,saja,zeroisasi,0,0
yg,yang,abreviasi,0,0
nimpuk,menimpuk,afiksasi,0,0
ga,enggak,abreviasi,zeroisasi,0
gara2,gara-gara,reduplikasi,0,0
rekomendasiin,merekomendasikan,afiksasi,0,0
abiss,habis,zeroisasi,elongasi,0
temennya,temannya,modifikasi vokal,0,0
gk,enggak,abreviasi,0,0
