Text,Label
"Oh ternyata mbak mbak yg kmrn buat thread klo uang nya ilang di BRI trus ngaku klo isi thread nya ilang kehapus entah gmn itu pas di selidiki uang nya di ambil suami nya ya bukan kena skimming or whatever,, dan si mbak ga buat permintaan maaf krn telah mencemarkan nama bank tsb",2
"Orang kalo tau namaku adalah abbreviation of my parents', they'd guess ""Ooh papamu namanya Adit yaa!"" Instead, my mom is actually Rita.",2
"Itu sering Sri tanyakan saat sendirian, seberapa lama kita harus bersabar?",1
Dia menikah dua kali.,1
Tiga pengawal lainnya menyusul menyerang.,1
Malu itu ketika suami bilang mah punya mu ko KECIL skrg jangan khawatir aku ada solusi untuk PIN BBM di akan di bimbing sampai hasil memuaskan whatsapp,0
Matanya ilang?,0
"Lucy menatap nafas prihatin, dia menoleh, berseru, ""Hei!",1
"Seneng deh rasanya bisa punya payudara yg padet dan besar kaya artis? cuma gara2 beli paketan alat dari doang padahal? makasih yaa, add aja langsung yaa.. .",0
"Warga London menyemut memenuhi lokasi seluas 4,5 hektare selama lima hari untuk menonton taman-taman bunga hasil arsitek kelas dunia.",1
"Dua orang karena meninggal, delapan sisanya secara sukarela pindah ke panti lain, termasuk pasangan Yvonne dan Charles, mereka pindah ke Bordeux, yayasan mulai mengurangi jumlah penghuni—demikian penjelasan Aimee.",1
"Setelah 1 tahun lebih tidak menikmati senja di smanis , honestly i'm really miss this tho",2
"Kiai Ma'sum, Nyai Kiai, dua orang munafik itu layak mati.",1
self healing jaman sekarang kerja,2
"Karena healing terbaik adalah Menjauhi semua orang,.",2
"ayang lucu bgt lirik""kamera kl mau narsis ya narsis aja ayang gpp",2
mang hadeh bestie satu ini,2
"Di atas mobil sedan yang meluncur membelah jalanan kota Paris, Zaman mengangkat telepon genggamnya.",1
"Tuan Zaman."" Deschamps memberitahu.",1
"Au nih foto doangam juga jadi tebir"" amad,-",0
tante girang bljr jd PK,0
"Bus Chevy keluaran 1950-an itu bergerak maju, asap knalpotnya mengepul tebal.",1
"Bisa kubantu?"" Sri menyapa ramah.",1
"I launched multiple random ideas before landing on Bannerbear. If I could do it all over, I would focus on a themespecialization and launch ideas around it. For me, everything changed when I figured out what I was interested in, and just kept pulling that thread.",2
woyyy ga disini jg kali ah??????,0
"HARI GINI MASIH DIET KETAT BUAT JADI ? UDH GA JAMAN KALII , SOLUSI TERBAIK DAN PAKE PRODUK DARI AJAA CEK IGNYA INFO LENGKAP HUBUNGI JAMINAN HARGA !!",0
"Masalah pertama adalah, pedagang lain telah membuat gerobak yang sama, mereka meniru.",1
"Sri mengenakan topi lebar, kaca mata hitam.",1
"""Menurut hitungan dukun, minggu-minggu ini, tidak lama lagi."" Nugroho tersenyum.",1
"halo,,,juga sayang km caem deh...",0
Gg bisa move on dtinggl kk olga..?,0
"Pulang bestie, dah malem",2
Which A Quiet Place is better? The first one or Part II? Ada di Catchplay amp Netflix.,2
"I""ll be online later tonight around 8 pm GMT7 on my youtube channel",2
Ode mengulurkan makanan yang dibungkus daun pisang.,1
Nonton berita kasus masalah video GA di tivi. Sedihnya melihat kalau negara ini sudah mau 2021 masih ada orang sexist dan double standard. Sedihnya lihat bapak2 laki2 berusaha menekan arguman masa lampaunya.,2
"Self healing Gaes... Jangan lupa jaga imun. krui pesisirbaratlampung ASMsemenbaturaja Krui, Pesisir Barat, Lampung, Indonesia",2
Sabang ... Aceh bg,0
MEMANG BETUL ALAT MHCA ITU SANGAT AMPUH DAN BANYAK SEKALI YANG SUDAH TAPI HATI HATI BANYAK YANG JUAL PRODUK KW NYA DI BENTUK MIRIP TAPI !! KALO AKU SIH MENDING YANG PASTI PASTI AJA BELI DI KARENA CUMA DISANA YANG BERANI KASIH GARANSI UANG KEMBALI DAN DIJAMIN ANTI KW AKU SENDIRI UDAH BUKTIIN DALAM 2 MINGGU AKU JADI BESAR DAN PADAT NIH BUAT YANG MAU PUNYA IDEAL HUBUNGI PIN NYA BBM D17BC8B PHONE WA .,0
"Mendidik tidak harus dengan kekerasan.. Kalau anak nakal juga jgn asal hukum fisik mencubit, memukul, menampar itu malah bikin anak trauma.. Banyak hukuman yg lebih mendidik contoh menulis dibuku kalimat sebnyak 100x atau berdiri di dpn kelas dll.. Untuk org tua yg melaporkan guru kepolisi juga, keputusan yg terburu2.. Kan bisa di bicarakan baik2, seharusnya nanya dulu kesalahan anaknya apa ? Sampe harus dicubit ? stopkekerasanterhadapanak",0
ternyata masih ada toh yang ngebela ahmad dhani?,0
"Jujurly, aku blm siap menghadapi tahun baru tanpa kamu",2
Healing,2
"Apakah kalian mau menjelaskan itu sebelum aku menandatanganinya?"" Zaman menatap datar Hans.",1
Jam segini overthinking tamu kantor yang udah aki aki laguannya sok iye,2
ndang mari poo overthinking e,2
Ya allah knp dia buat aku overthinking trs si',2
Anjir ganteng bgtttt,0
"Lihatlah, tubuh Hakan terbaring lemah di atas ranjang, matanya sayu menatap Sri.",1
"Bitter facts about legal profession out there, been there done that for a while but I got some mental attack from that experience.",2
Sri Ningsih dan Hakan memutuskan tetap tinggal di unit 801 setelah menikah.,1
"me too, dealing with myself is quite hard and sometimes push me to almost cut my hands again or punching myself but somehow i have to love myself and understand this side of me",2
"jadi jurnal unsud ini gada layouternya, langsung ngeditnya di halaman layoutnya bentuknya a4 si, nah terbitan pertama april kan, like literally barusan aku sm pimrednya ""mengunggah"" artikel terakhir buat edisi 1. deadline is our best friend",2
gw berharap deep talk kalian akan s epic ini,2
"This is the last Bandura's twit.. Rest in peace bandura, you have been Inspiring peoples around the world.",2
ketemu siapa yg make up,0
"""Perempuan."" Sri menjawab cepat.",1
"Kami enam bersaudara laki-laki semua, aku anak paling kecil, jadi Ibuku tidak punya lagi anak yang harus dirawat, dia bisa meluangkan banyak waktu.",1
Sembilan hari terakhir.,1
Ini bru good... cocok.. gk ush sma ka Kevin gpp dah lo ma al mah..?,0
Blasteran Asia-Eropa?,1
"Dia sempat menyapa dunia, untuk kemudian menutup mata dengan tenang, dia telah menunaikan janjinya.",1
"Bbrp kali mulan mengatakan bhw dalam kehidupan pernikahan dgn dhani banyaaaaaak hal yg terjadi yg org2 ga perlu tau, biar yg baik2nya saja. Berarti selama ini mulan merasa tertekan juga. Klo mmg seperti itu knp hrs dipertahankan? Anda punya modal untuk hidup mandiri. Anda punya wajah cantik, suara bagus.. Tunjukan bhwa kamu tidak tergantung dr seorang ahmad dhani. Mgkn dg cara itu kehidupan psikologi anak2mu bs lebih baik, tidak tertekan. Dan mgkn para haters akan berubah menjadi salut atas tindakan itu. Yang penting lakukan yang terbaik untuk anak2 dan dirimu. Sukses!",0
Good morning all my friends around the world,2
"pas uda tua craig david ngomong gini ke anaknya ""Why were you creeping around late last night Why did I see two shadows moving in your bedroom light Now you're dressed in black When I left you were dressed in white""",2
"""Mobil derek akan segera datang, Sri."" Pengawas terminal memberitahu, nama pengawas itu Alan, usianya lima puluh tahun.",1
Sejauh ini tidak ada kemajuan.,1
"Minta sama Allah smga keluarga saya dijauhkan dari perempuan seperti muljem ini,amin yra",0
??? kagumi sj,0
Sama aja deh kalo kak olla hamil dg nggak hamil masih tetap cantik,0
Pin bbm tu apa ya,0
"Dia sudah hafal teori menyetir, tadi sudah dijelaskan Pak Anwar sebelum praktek langsung.",1
"""Baik, Tuan Guru.""",1
"""Nyai tidak marah?"" Sri bertanya takut-takut.",1
It surely is a tough year ever.,2
Banyak yang tanya sama Chipmin kapan nih KI Ciptadana jadi UW Underwriter IPO lagi? Yang kepo bisa aja langsung mampir ke Youtube Channel Ci kuy IPO ciptadana KI bluechip youtube podcast subscribe like saham investasi,2
"Tapi Sri keliru, satu setengah jam tiba di tujuan.",1
Overthinking yg memang berasal dari over problems,2
"Itu Aabu, Aami, ayah- ibuku, phopo, phopa, kalla, kallu, bibi-bibi dan paman- pamanku, dengan anak-anak mereka, jika semua lengkap, jumlahnya 24 orang.",1
"Eddy, berhenti.",1
"LOL Lee Donghae finally remember his Tik Tok password, even he's spoiler Yesung red hair But I know Yesung never curse to his lovely baby",2
"Pak Wartawan?"" Sueb bertanya, sambil asyik menyendok gulai kepala ikan.",1
Ngancani cah wonosobo healing pawonpurbalanggeran gunungapinglanggeran Pawon Purba,2
Did you really even come to Bali if you didnt take a million photos in your private villas pool? No? Just me then? perth altgirls pawg milf bali seminyak travel balibirahi privatevilla balilife poolside,2
The secret of happiness is to count your blessings while others are adding up their trouble. William Penn devo,2
"""Pagi, Tuan Eric, Zul."" Razak, pilot Gulfstream G650 menyapa di kabin pesawat.",1
"Sepertiga berikutnya dari harta warisanku: Untuk Panti Jompo—Aku tahu, gedung panti akan dijual karena kesulitan dana, aku menunjuk Aimee sebagai waliku untuk membeli gedung itu, uangnya wajib digunakan yayasan sebagai dana abadi baru.",1
"Menurut rencanaku, jika semua berjalan lancar, akhir tahun ini aku akan punya armada yang cukup untuk mengurus ijin perusahaan taksi resmi, dan usaha ini bisa berkembang lebih cepat lagi.",1
Sri juga termangu menatapnya.,1
"Cara yang paling tepat untuk gk terlalu overthinking sama kejadian masa lalu, emng agak berlebihan tapi menurutku ini sih yang baik untuk dilakukan",2
Hiyaa jam indonesia bagian overthinking,2
Mulutnya ternganga lebar.,1
bsok kita sama jinyoung gtu,0
Follback Donk KAK,0
Bener kan... Kalo cewek udah kepo sampe ke akar-akarnya info itu akan dapat,2
"Gadis pendek, gempal dan hitam itu ternyata telah jauh sekali berlayar.",1
"Tahun 1992, dua belas tahun tinggal di London, Sri akhirnya mendapatkan paspor Kerajaan Inggris.",1
Astaghfirullah bestie.,2
Teh rinaaa cantik pake hijab???,0
Ntih ini yg opi bilang model jilbabnyaah tadi,0
"maaci udh jadi bestie terbaik buat ak. sllu dengerin n kasih saran yang membangun buat hdp ak,kalian saksi hdp ak n sesyg it ak sm klian ayo kito wujud in sm"" wish list kt,soon ya!!",2
"Agar dia tidak termakan fitnah keji Musoh....""",1
Doupai face bantujawab ajah kok,0
"""Sepuluh hari terakhir aku juga liburan, Eric.",1
"""You can't wait until life isn't hard anymore before you decide to be happy"" God always bless her and everyone who still able to be grateful even in their downturns life...Let The BLUES Times Roll.InspirationalQuote AGT BITA",2
"Ya gimana ya bener kata bang jeri, kalo belum yakin sama pasangan jangan langsung jedar jedor dengan alasan biar ga di tikung,, dia bilang ga baik kaya gitu, sebab kita gatau pas jadian bakal jadi seperti apa, kudu mikir kedepannya katanya jangan tiba tiba Red flag...-",2
Ternyata emang byk yg bilang mirip shannon,0
"Tubuhnya kurus kering, rambutnya menjuntai hingga ke punggung, matanya menyipit, dia bahkan berteriak histeris saat dibawa keluar dari basemen, cahaya matahari petang menerpa wajahnya.",1
Selamat ea kk ruben and kk sar wendah semoga anak ny sehat selalu?,0
"Do you know what friendship is.. It is to be brother and sister, two souls which touch without mingling, two fingers on one hand. -Victor Hugo- Level Six Cafe",2
aduh sis.. Gak kuat...,0
"emang, cman tuh yang paling cantik menurutku wkwkwk",0
"why people people ini kepo tingkat tinggi? goks, ampe brightness hape dan laptop gue gelapin masih ajeeee...",2
"Gw lebih prefer kirim cv ke email perusahaan daripada kirim ke email pribadi, klo dikirim ke email pribadi resiko penyalahgunaan datanya lebih besar.",2
"""Ah, itu berarti, lima atau sepuluh tahun lagi.",1
"I can't even find ""honours"" in his wikipedia",2
"Aku tidak sempat bertanya, karena si kecil rewel, menangis.",1
"Pagi duduk di roof top rumah, merajut, sambil denger cicitan burung. Healing murah meriah.",2
"even at the end, Woong didn't look at Yumi in the slightest. YumisCellsEp14",2
Tapi emg mirip oma2?,0
Kepo in ChanneL YouTube Kami ya Gaezzz...Banyak Konten Seru...Lucu dan Inspiratif disini...Jangan Lupa Subscribe ya...,2
"Kalian semua pulang, tinggalkan rumah ini.",1
"sedih baca na teh, aq bisa ngerasain apa yg di rasain teteh soal na aq juga pernah ngajar anak autis jadi tau gmn hati dri semua ibu yg memiliki anak seperti dek mika, teteh yg sabar yaa dri awal saya liad fto2 teteh saya ngerasa ada yg laen sama dek mika setelah baca tulisan teteh tebakan saya benar, sekali lagi yg sabar ya teteh cantik...semua anak pasti membawa berkah tersendiri",0
"Kami menjual bantal foto printing full color dan ga gampang luntur, ada GKM, bando TVkipas , tas foto..",0
"Bagi Zaman, Ibu adalah segalanya, dulu, sekarang, hingga kapan pun.""",1
"Lieur Mikiran Tiket mah , mending Healing Lah",2
"Zaman harus masuk ke dalam pabrik, boleh jadi masih ada karyawan senior yang dulu pernah bekerja dengan Sri Ningsih.",1
"Maaf sodari ,..didunia ni semua bisa jd mantan atau bekas..yg tidak pernah menjadi mantan atas bekas hnya orang tua dan anak atau sebaliknya anak dan orng tua..tidak pernah ada yg namanya mantan atau bekas ayah dan ibu atau tidak pernah ada yg namanya mantan atau bekas anak. Guru,..harusnya mendidik, bukan hanya mengajar...kodratnya guru pendidik dan pengajar..konsekwensi profesi guru.",0
".How was your coffee today?.A labourer uses a torch while working on a renovation site of a shopping mall in Jakarta, Indonesia, October 30, 2020. REUTERSWilly Kurniawan Jakarta, Indonesia",2
pokoknya habis lebaran aku mau menyatu dengan alam. udah sumpek bgt aku nih butuh healing yg sejuk2 dan suasana yg tenang,2
Sama sekali tidak ada petunjuk di mana Sri tinggal.,1
"Sejak hari itu, setiap minggu kami senam bersama.""",1
Ga asik klo gabikin org overthinking,2
Follback donk mbk,0
Sri berbisik tanpa suara.,1
Akhirnya staycation _,2
Kali ini lebih terang.,1
"Sudah saatnya Menpora lebih fokus pengembangan secara serius terhadap cabot yang berprestasi daripada cabor bola. Indonesia cuma FOMO aja sama bola tuh. Saat Vietnam dan Thailand lagi naik, Indonesia engga mau kalah padahal kualitas sedang tidak setara.",2
"Why can't my office staff send important information and files through email instead of WA? You know, like how it should be done normally?",2
Emng gini si ya klo ig di private. Orang2 pada kepo,2
"""Ada apa, Bhai ?",1
"""Dia menganggapmu sangat spesial, Aimee."" Zaman berkata pelan.",1
Kak cita.. cuekin aja ya.. org mo ngomong apa.. anggap aja orang gila hahaha,0
Dia membangunnya sepotong demi sepotong.,1
Jaemin Liat deh ayah taeyong santuy bet kek di pantuy Taeyong sini ikutan rebahan bareng ayah,2
Tidak ada tempat untuk menginjakkan kaki kecuali darah mengenai.,1
Subhannallah ? bener banget mb kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,0
Cinta laura itu islam ap kristen siiihh krpoooo,0
"Putri kita sudah meninggal, Sri."" Hakan menjawab pelan.",1
Naura kamu suka squishy sma slime gk? Sma... kapn nih nau bikin event jadi temennaura busa kirim barang2 sma kamu..lagi pingin kirimin kamu barang tpi gk tau alamatnya d man?nauraQnA,0
"Ciee,,,mesra banget ,,cocook.,.",0
Dia mengorbankan setidaknya satu jam untuk berputar setiap hari ke selatan.,1
Healing terbaik yaitu menghilang,2
Hdk ke tempt ny kh hdk gayanya haha,0
"Hehhee, dah lah jngn kebanyakan overthinking, besok gajian ayo hura2 lagii",2
Harta 19 trilyun itu mungkin punya pewaris sahnya sekarang.,1
"""Tunggu sebentar.",1
Probably out there living life without Twitter dot com,2
"Sri berteriak memanggil perawat, dokter, siapapun.",1
Azka lucu bgt sih...doain yah moga anak tante pintar kaya km.,0
"Paginya aku mengajar, sore dan malamnya aku bisa kerja serabutan di pasar untuk ongkos makan.",1
Fun fact tolong jujurly agak surprised ya lee ziijia penumpang kapal yongseo Lee ziijia ini pemain tunggal putra malay,2
I only pray in hijriahs new year. No offense. But I hope whatever your wish this masehis new hear will come true,2
Sri dan murid-muridnya berfoto di depan Gedung Opera Sydney.,1
"A bird plucks flowers, a single tree does not make a forest, Though the beach is salty, Only the red species is happy TranslatorLearning a new language is good for your brainHappy Weekend Wisenew language by translation Wait for surprise",2
"kak ga usah peduliin org komntr negatif,syirik aj mcm pintar aj tu ilmu agama yg koment,kk hrus smngat,dosax dia ambil pahalax kk yg ambil,sy bangga dgn kk su berhijab,menutup aurat menyelamatkan org tua d akhirt,krn hijab perintah lgsung dr Allah dan ada di al.quran..1 langkah qt tinggalkn rumh tnpa hijab mk dosax ga bs trhtung lg,kk kan humoris uda cuekin aj,Allah always with u",0
TGUPP tolong jng mati2 an membela yg Salah ...nanti nitizen kepo Dan fakta keluar satu demi satu ....,2
Fuck tham all derty people thay stink like trump never forget what he dd to America and around the world vote for a better America vote democratic all the way,2
Terdengar keramaian dari lantai dua.,1
Nyinyi Aja bang..,0
Tahun lalu tetep kegoda beli baju baru di malam takbiran. Bagaimana tahun ini? Even cuma sendal atau krudung,2
"Tetep cantik ya tehh, alhamd selamat ya teh",0
"Dikenalin sama dimsum seenak ini dan semurah ini, mana bisa nolakkkk hmmm, makasi bestie At Pasar Gede, Solo.",2
"Dokter menyuruhnya istirahat di atas tempat tidur, tapi senyumnya, itu selalu istimewa.",1
